Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:32:44,11.16213,30,1.1,1.1,0.04663925,0.09037552,0.8
10/05/2021 02:32:45,19.42079,30,1.1,1.1,0.04424705,0.08492256,0.8
10/05/2021 02:32:46,29.0887,28.63889,1.1,1.1,0.04781621,0.08340333,0.8
10/05/2021 02:32:47,15.47337,30,1.1,1.1,0.05053422,0.08671023,0.8
10/05/2021 02:32:48,25.87568,30,1.1,1.1,0.04816278,0.04325833,0.8
10/05/2021 02:32:49,-1.429325,30,1.1,1.1,0.04560904,0.05769196,0.8
10/05/2021 02:32:50,18.61184,30,1.1,1.1,0.04755912,0.08833963,0.8
10/05/2021 02:32:51,21.36351,30,1.1,1.1,0.04478439,0.09076197,0.8
10/05/2021 02:32:52,14.43236,30,1.1,1.1,0.04424701,0.1102507,0.8
10/05/2021 02:32:53,16.71814,27.44008,1.1,1.1,0.05116463,0.06963213,0.8
10/05/2021 02:32:54,29.41407,30,1.1,1.1,0.04822482,0.1123044,0.8
10/05/2021 02:32:55,23.97772,30,1.1,1.1,0.04500992,0.08945981,0.8
10/05/2021 02:32:56,30,30,1.1,1.1,0.04838749,0.05434213,0.8
10/05/2021 02:32:57,17.72258,30,1.1,1.1,0.04693864,0.06588765,0.8
10/05/2021 02:32:58,5.548628,24.15224,1.1,1.1,0.04650079,0.8,0.8
10/05/2021 02:32:59,17.62697,-3.194201,1.1,1.1,0.04934411,0.8,0.8
10/05/2021 02:33:00,24.75531,30,1.1,1.1,0.04839308,0.8,0.8
10/05/2021 02:33:01,30,30,1.1,1.1,0.04614691,0.08094577,0.8
10/05/2021 02:33:02,21.77566,30,1.1,1.1,0.04515737,0.8,0.8
10/05/2021 02:33:03,25.51877,30,1.1,1.1,0.0449361,0.08178998,0.8
10/05/2021 02:33:04,27.20785,30,1.1,1.1,0.05051645,0.08614574,0.8
10/05/2021 02:33:05,30,-19.42612,1.1,1.1,0.04362959,0.07728665,0.8
10/05/2021 02:33:06,10.72767,30,1.1,1.1,0.04630732,0.04094694,0.8
10/05/2021 02:33:07,13.35837,29.67462,1.1,1.1,0.04775083,0.8,0.8
10/05/2021 02:33:08,23.15094,30,1.1,1.1,0.04613793,0.08688214,0.8
10/05/2021 02:33:09,10.82245,30,1.1,1.1,0.0486537,0.07469001,0.8
10/05/2021 02:33:10,11.24692,30,1.1,1.1,0.04579648,0.08399335,0.8
10/05/2021 02:33:11,30,-15.71972,1.1,1.1,0.04741165,0.0878929,0.8
10/05/2021 02:33:12,25.53819,-7.23396,1.1,1.1,0.04741245,0.8,0.8
10/05/2021 02:33:13,12.35659,-23.28328,1.1,1.1,0.04632828,0.08847763,0.8
10/05/2021 02:33:14,17.9108,30,1.1,1.1,0.04607349,0.8,0.8
10/05/2021 02:33:15,30,-4.382491,1.1,1.1,0.04651026,0.8,0.8
10/05/2021 02:33:16,16.53506,24.02037,1.1,1.1,0.04727022,0.1126841,0.8
10/05/2021 02:33:17,27.37137,-11.16609,1.1,1.1,0.04582289,0.8,0.8
10/05/2021 02:33:18,-0.2237856,30,1.1,1.1,0.04722011,0.08296154,0.8
10/05/2021 02:33:19,30,-12.88801,1.1,1.1,0.04802097,0.06377037,0.8
10/05/2021 02:33:20,30,30,1.1,1.1,0.04577923,0.06726663,0.8
10/05/2021 02:33:21,30,-19.75592,1.1,1.1,0.04769787,0.8,0.8
10/05/2021 02:33:22,2.532676,30,1.1,1.1,0.04667186,0.07944717,0.8
10/05/2021 02:33:23,13.0328,30,1.1,1.1,0.04546807,0.05255542,0.8
10/05/2021 02:33:24,16.65748,30,1.1,1.1,0.04606218,0.08901077,0.8
10/05/2021 02:33:25,30,30,1.1,1.1,0.04826725,0.08966514,0.8
10/05/2021 02:33:26,16.09672,13.96489,1.1,1.1,0.04913786,0.04309482,0.8
10/05/2021 02:33:27,6.40259,30,1.1,1.1,0.04464536,0.04007382,0.8
10/05/2021 02:33:28,16.14962,30,1.1,1.1,0.04722559,0.08171751,0.8
10/05/2021 02:33:29,10.47161,30,1.1,1.1,0.04614795,0.06359452,0.8
10/05/2021 02:33:30,30,23.0951,1.1,1.1,0.04555571,0.1086713,0.8
10/05/2021 02:33:31,27.14863,30,1.1,1.1,0.04842708,0.06299511,0.8
10/05/2021 02:33:32,21.28457,30,1.1,1.1,0.05156017,0.08153249,0.8
10/05/2021 02:33:33,15.29807,30,1.1,1.1,0.04721391,0.07850122,0.8
10/05/2021 02:33:34,17.28373,25.43089,1.1,1.1,0.04567371,0.07724296,0.8
10/05/2021 02:33:35,24.28672,30,1.1,1.1,0.04945128,0.8,0.8
10/05/2021 02:33:36,29.00263,30,1.1,1.1,0.04806755,0.06864706,0.8
10/05/2021 02:33:37,15.93105,30,1.1,1.1,0.05055057,0.07315548,0.8
10/05/2021 02:33:38,15.6501,30,1.1,1.1,0.04624089,0.05223656,0.8
10/05/2021 02:33:39,13.19835,19.85827,1.1,1.1,0.04773708,0.05651153,0.8
10/05/2021 02:33:40,16.39976,30,1.1,1.1,0.04684402,0.08853032,0.8
10/05/2021 02:33:41,20.65063,30,1.1,1.1,0.04614199,0.08058646,0.8
10/05/2021 02:33:42,30,30,1.1,1.1,0.04523714,0.083495,0.8
10/05/2021 02:33:43,28.2462,-16.75677,1.1,1.1,0.04796065,0.1112048,0.8
10/05/2021 02:33:44,30,30,1.1,1.1,0.04485467,0.08297495,0.8
10/05/2021 02:33:45,19.49672,-2.136174,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:46,10.09431,-10.55457,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:47,12.95131,-11.67518,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:48,19.10812,-15.48995,1.1,1.1,0.445569,0.453972,0.8
10/05/2021 02:33:49,-6.995563,-0.6609231,1.1,1.1,0.8,0.8,0.2754771
10/05/2021 02:33:50,-11.1813,-4.617153,1.1,1.1,0.03191952,0.8,0.8
10/05/2021 02:33:51,30,-1.715639,1.1,1.1,0.04346137,0.8,0.8
10/05/2021 02:33:52,10.75635,-14.13029,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:53,30,-12.44489,1.1,1.1,0.8,0.8,0.8
